0	0.6268891969000204
1	0.6259275197822851
2	0.6249707287454839
3	0.6240187897646456
4	0.6230716690804061
5	0.6221293331969814
6	0.6211917488801503
7	0.6202588831552649
8	0.6193307033052599
9	0.6184071768686811
10	0.6174882716377206
11	0.616573955656271
12	0.6156641972179856
13	0.6147589648643617
14	0.6138582273828246
15	0.6129619538048215
16	0.6120701134039476
17	0.61118267569406
18	0.6102996104274251
19	0.6094208875928573
20	0.6085464774138886
21	0.6076763503469416
22	0.606810477079511
23	0.6059488285283666
24	0.6050913758377573
25	0.6042380903776372
26	0.6033889437419011
27	0.6025439077466223
28	0.6017029544283169
29	0.6008660560422106
30	0.6000331850605213
31	0.599204314170743
32	0.5983794162739611
33	0.597558464483164
34	0.5967414321215683
35	0.5959282927209577
36	0.5951190200200368
37	0.5943135879627885
38	0.5935119706968514
39	0.5927141425718971
40	0.5919200781380348
41	0.5911297521442125
42	0.5903431395366329
43	0.58956021545719
44	0.5887809552419045
45	0.5880053344193759
46	0.5872333287092422
47	0.5864649140206583
48	0.5857000664507789
49	0.5849387622832471
50	0.5841809779867116
51	0.5834266902133357
52	0.5826758757973228
53	0.58192851175346
54	0.5811845752756665
55	0.5804440437355451
56	0.5797068946809654
57	0.578973105834628
58	0.578242655092666
59	0.5775155205232452
60	0.5767916803651684
61	0.5760711130265075
62	0.5753537970832199
63	0.5746397112778086
64	0.5739288345179593
65	0.5732211458752088
66	0.5725166245836154
67	0.5718152500384462
68	0.5711170017948556
69	0.570421859566602
70	0.5697298032247483
71	0.5690408127963915
72	0.5683548684633843
73	0.5676719505610847
74	0.5669920395770957
75	0.5663151161500378
76	0.5656411610683056
77	0.5649701552688526
78	0.5643020798359768
79	0.5636369160001258
80	0.5629746451366846
81	0.5623152487648109
82	0.5616587085462469
83	0.5610050062841622
84	0.5603541239219851
85	0.5597060435422669
86	0.5590607473655351
87	0.558418217749163
88	0.5577784371862514
89	0.5571413883045135
90	0.5565070538651719
91	0.5558754167618617
92	0.5552464600195482
93	0.5546201667934397
94	0.5539965203679268
95	0.5533755041555167
96	0.5527571016957813
97	0.5521412966543114
98	0.5515280728216816
99	0.5509174141124239
100	0.550309304564004
101	0.5497037283358122
102	0.5491006697081594
103	0.5485001130812842
104	0.5479020429743569
105	0.547306444024508
106	0.5467133009858571
107	0.5461225987285423
108	0.5455343222377668
109	0.5449484566128537
110	0.5443649870662999
111	0.543783898922845
112	0.5432051776185507
113	0.542628808699874
114	0.5420547778227619
115	0.5414830707517475
116	0.5409136733590506
117	0.5403465716236957
118	0.5397817516306268
119	0.5392191995698293
120	0.5386589017354725
121	0.5381008445250408
122	0.5375450144384869
123	0.5369913980773803
124	0.5364399821440777
125	0.5358907534408784
126	0.5353436988692091
127	0.5347988054288072
128	0.5342560602168962
129	0.5337154504273942
130	0.5331769633501118
131	0.532640586369957
132	0.5321063069661547
133	0.5315741127114668
134	0.5310439912714184
135	0.5305159304035384
136	0.52998991795659
137	0.5294659418698264
138	0.5289439901722442
139	0.5284240509818363
140	0.527906112504866
141	0.5273901630351338
142	0.5268761909532546
143	0.5263641847259489
144	0.5258541329053227
145	0.5253460241281732
146	0.5248398471152852
147	0.524335590670744
148	0.5238332436812416
149	0.5233327951154008
150	0.5228342340231042
151	0.522337549534818
152	0.5218427308609326
153	0.5213497672911026
154	0.5208586481936017
155	0.5203693630146627
156	0.519881901277847
157	0.5193962525834107
158	0.5189124066076619
159	0.5184303531023459
160	0.5179500818940221
161	0.5174715828834544
162	0.5169948460449908
163	0.5165198614259691
164	0.5160466191461166
165	0.5155751093969524
166	0.5151053224412006
167	0.5146372486122098
168	0.514170878313366
169	0.5137062020175311
170	0.5132432102664607
171	0.5127818936702488
172	0.5123222429067654
173	0.5118642487211037
174	0.5114079019250286
175	0.510953193396431
176	0.5105001140787901
177	0.5100486549806372
178	0.5095988071750213
179	0.5091505617989869
180	0.508703910053046
181	0.5082588432006702
182	0.5078153525677658
183	0.5073734295421761
184	0.5069330655731671
185	0.5064942521709364
186	0.5060569809061062
187	0.5056212434092493
188	0.5051870313703801
189	0.5047543365384917
190	0.5043231507210613
191	0.5038934657835845
192	0.5034652736491024
193	0.5030385662977348
194	0.502613335766215
195	0.5021895741474374
196	0.501767273589994
197	0.5013464262977302
198	0.5009270245292974
199	0.5005090605977078
200	0.5000925268698946
201	0.4996774157662794
202	0.49926371976033657
203	0.49885143137817184
204	0.4984405431980882
205	0.4980310478501746
206	0.49762293801588564
207	0.49721620642762515
208	0.49681084586833835
209	0.4964068491711088
210	0.4960042092187508
211	0.49560291894341196
212	0.4952029713261811
213	0.49480435939668604
214	0.4944070762327134
215	0.4940111149598229
216	0.49361646875095627
217	0.4932231308260713
218	0.4928310944517532
219	0.49244035294084637
220	0.49205089965209114
221	0.49166272798975186
222	0.4912758314032513
223	0.4908902033868171
224	0.4905058374791213
225	0.49012272726292655
